date,gold_close,gold_price_source,gold_price_benchmark_recommendation,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,gold_return_zscore_52w,gold_close_percentile_156w,gold_close_zscore_156w,gold_anomaly_2025_2026,gold_anomaly_reason,sample_split,gold_regime,mm_long,mm_short,mm_net,mm_net_change,mm_net_percentile_156w,mm_net_zscore_156w,producer_long,producer_short,producer_net,producer_net_percentile_156w,producer_net_zscore_156w,swap_long,swap_short,swap_net,swap_net_percentile_156w,swap_net_zscore_156w,total_open_interest,oi_change,oi_percentile_156w,oi_zscore_156w
2013-02-05,1672.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.007045266204729783,-0.012051053772230702,0.006560351738827963,-0.02095769100874445,0.39143237166670974,0.75,0.7679732390505005,False,,train_2009_2018,range,113058,34510,78548,2047.0,0.05128205128205128,-1.7112089828013366,49831,184696,-134865,0.9102564102564102,1.3568723115466574,51722,91464,-39742,0.6602564102564102,0.44569742429205944,423982,-6736.0,0.16025641025641027,-1.0535731860057296
2013-02-12,1648.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.014171294484697783,-0.0072258688220784295,-0.020613088237458888,-0.012458849253144666,-0.69396957328871,0.6410256410256411,0.6449385903824975,False,,train_2009_2018,range,113939,47357,66582,-11966.0,0.01282051282051282,-1.9488386168568845,54166,179008,-124842,0.9871794871794872,1.7653841250698408,55538,91349,-35811,0.6794871794871795,0.5549316763578673,435088,11106.0,0.26282051282051283,-0.8805059442602243
2013-02-19,1603.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.027354871669572733,-0.041138512212249956,-0.05269380356170128,-0.03316049729264592,-1.314531893803247,0.5384615384615384,0.4166574437872552,False,,train_2009_2018,range,109507,66697,42810,-23772.0,0.00641025641025641,-2.424456239655214,56079,160514,-104435,1.0,2.551260435224513,56500,84147,-27647,0.7371794871794872,0.7888354968168372,447290,12202.0,0.3525641025641026,-0.6934096303760147
2013-02-26,1615.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0072337090063243625,-0.020319039844811426,-0.027398085950380624,-0.035586395938997484,0.4613147012232775,0.5769230769230769,0.46337096829278274,False,,train_2009_2018,range,112888,62035,50853,8043.0,0.01282051282051282,-2.1942672424566574,50828,159967,-109139,0.9935897435897436,2.3047107846581825,53742,82223,-28481,0.717948717948718,0.7535132405580007,433858,-13432.0,0.2564102564102564,-0.8893517379670465
2013-03-05,1574.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.025136191687277543,-0.0180843105771461,-0.058478861157868045,-0.052302151317521806,-1.3666901185817357,0.47435897435897434,0.25136228219813994,False,,train_2009_2018,bear,108352,67182,41170,-9683.0,0.00641025641025641,-2.34719855673716,54198,153960,-99762,1.0,2.6077337566970233,51325,85361,-34036,0.6666666666666666,0.5776551912657589,434586,728.0,0.2692307692307692,-0.8705031918293629
2013-03-12,1591.5,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.010732900213448637,-0.014673075710954553,-0.034693972745749146,-0.05459191106169192,0.6680877137068174,0.5,0.3251502593491908,False,,train_2009_2018,bear,112966,68642,44324,3154.0,0.019230769230769232,-2.226370885925219,55461,150703,-95242,1.0,2.711498796314447,50051,96930,-46879,0.5641025641025641,0.18269321571107003,445651,11065.0,0.358974358974359,-0.6981875124841437
2013-03-19,1611.300048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.01244112398876851,0.023307553544531734,0.004801741930292813,-0.048145083677437306,0.7342976817407053,0.5512820512820513,0.4151671011115125,False,,train_2009_2018,bear,121388,56609,64779,20455.0,0.038461538461538464,-1.7615049317144107,53473,152898,-99425,0.9935897435897436,2.502403678693868,36981,99920,-62939,0.391025641025641,-0.309593066132879,440712,-4939.0,0.32051282051282054,-0.765616574987818
2013-03-26,1595.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.009619561552966505,0.0027018842778039343,-0.012010836385721091,-0.039079848408469786,-0.5117636261276225,0.5,0.32412686242923855,False,,train_2009_2018,bear,110766,54831,55935,-8844.0,0.03205128205128205,-1.9121745811846278,58542,153528,-94986,1.0,2.6201437648999018,36400,99887,-63487,0.3782051282051282,-0.33007844391544355,419727,-20985.0,0.10897435897435898,-1.0719158003209746
2013-04-02,1575.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.012971595819531778,-0.022466376308072022,0.0003175409677076413,-0.058179889624322856,-0.7018185498862622,0.4551282051282051,0.20397637530992516,False,,train_2009_2018,bear,110504,66308,44196,-11739.0,0.019230769230769232,-2.109838322676018,53548,136021,-82473,1.0,2.981444083143045,42206,102255,-60049,0.4230769230769231,-0.23255743049601563,417176,-2551.0,0.07692307692307693,-1.098029144488872
2013-04-09,1586.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.007047156217374839,-0.006015852464285709,-0.003330222323672638,-0.03790865642688701,0.45440290394568256,0.47435897435897434,0.2514835095607139,False,,train_2009_2018,bear,113423,63436,49987,5791.0,0.03205128205128205,-1.9537761351101657,53345,129907,-76562,1.0,3.0750216972994573,43492,110732,-67240,0.34615384615384615,-0.45884420677836546,416513,-663.0,0.07692307692307693,-1.0940331846936693
2013-04-16,1386.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.12570918451764834,-0.11954792056152808,-0.13932848829941735,-0.13519576581347614,-5.037899450523227,0.25,-0.8401187514300719,False,,train_2009_2018,bear,122687,54025,68662,18675.0,0.07692307692307693,-1.5503930087571842,61088,134458,-73370,1.0,3.0674004968614166,39834,108393,-68559,0.32051282051282054,-0.5030226160482226,413083,-3430.0,0.07051282051282051,-1.130665616277438
2013-04-23,1408.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.01571958897480119,-0.11196569225382191,-0.1173079756324471,-0.1279098451161066,0.7500927560695793,0.28846153846153844,-0.739006419751585,False,,train_2009_2018,bear,119662,66743,52919,-15743.0,0.04487179487179487,-1.8374002958797289,68445,118507,-50062,1.0,3.664045129922273,43342,97668,-54326,0.4935897435897436,-0.07266460240614177,415074,1991.0,0.08333333333333333,-1.0872058519587107
2013-04-30,1472.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.04515119742173912,0.06158054466173013,-0.065329201961154,-0.06503240569145674,1.8635573350589396,0.3333333333333333,-0.4044098220432018,False,,train_2009_2018,bear,116815,65224,51591,-1328.0,0.04487179487179487,-1.8334251159411825,77240,120192,-42952,1.0,3.697526553687782,43088,95699,-52611,0.5064102564102564,-0.025960605685681284,421087,6013.0,0.15384615384615385,-0.9858341150985228
2013-05-07,1449.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0157586957895276,0.02868097764750943,-0.0864960001231323,-0.08953817153628651,-0.56601290232259,0.3141025641025641,-0.5476562142319491,False,,train_2009_2018,bear,115705,67172,48533,-3058.0,0.03205128205128205,-1.8649511373327843,83822,121285,-37463,1.0,3.6939879877017163,49861,100117,-50256,0.532051282051282,0.04387166201364078,437931,16844.0,0.3525641025641026,-0.7272470062476352
2013-05-14,1424.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0167702200332126,-0.032264639026913344,0.027329031590225483,-0.11580716936734503,-0.6216719192781082,0.28846153846153844,-0.6993463539710705,False,,train_2009_2018,bear,112533,73149,39384,-9149.0,0.00641025641025641,-2.012760697529795,97264,124330,-27066,1.0,3.8148410365778114,43781,100861,-57080,0.4423076923076923,-0.16825664116882566,443806,5875.0,0.40384615384615385,-0.6303890737744748
2013-05-21,1377.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.032919143645069204,-0.049137302396048965,-0.021865630620219623,-0.13660859338868192,-1.224292650634117,0.1987179487179487,-0.9830088586663923,False,,train_2009_2018,bear,113088,76730,36358,-3026.0,0.00641025641025641,-2.034118252790956,95314,129648,-34334,0.9935897435897436,3.4549445971540536,43209,92997,-49788,0.532051282051282,0.055809640715854585,446087,2281.0,0.4230769230769231,-0.5866175227251355
2013-05-28,1379.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0009434799765888346,-0.03200672222135592,-0.0632386759093625,-0.12443654564027784,0.1143217898432574,0.20512820512820512,-0.9893195106062126,False,,train_2009_2018,bear,114281,67244,47037,10679.0,0.04487179487179487,-1.7954585064166428,75989,113560,-37571,0.9807692307692307,3.240623570107402,45571,67221,-21650,0.7948717948717948,0.9182975103164919,411001,-35086.0,0.057692307692307696,-1.0981627246004388
2013-06-04,1397.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.013051990659598278,0.014007784928029121,-0.0358178222319272,-0.11921572399887637,0.6413226708039731,0.23717948717948717,-0.8973990971913857,False,,train_2009_2018,bear,112259,58671,53588,6551.0,0.08333333333333333,-1.6437699484468398,67333,100463,-33130,0.9935897435897436,3.2407229799050103,43384,71906,-28522,0.6987179487179487,0.6991916303594947,373061,-37940.0,0.00641025641025641,-1.6413364617527482
2013-06-11,1377.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.014386927161392005,-0.0015227145407245013,-0.033480699660752955,-0.007066663169219112,-0.48000755233347536,0.17307692307692307,-1.0284447530917804,False,,train_2009_2018,bear,116492,61174,55318,1730.0,0.08974358974358974,-1.5881047896347484,66809,96688,-29879,0.9935897435897436,3.2120905876183206,43835,72278,-28443,0.7115384615384616,0.6946842752411948,373844,783.0,0.01282051282051282,-1.6060551920790536
2013-06-18,1366.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.007552668419798514,-0.021830935890760794,-0.008128954017466938,-0.029816839931811834,-0.18807287669965628,0.15384615384615385,-1.1023741911999616,False,,train_2009_2018,bear,110415,71162,39253,-16065.0,0.01282051282051282,-1.8719804388714227,69754,90094,-20340,1.0,3.331669277566619,46412,70187,-23775,0.7884615384615384,0.8289299168771446,377106,3262.0,0.019230769230769232,-1.540350500529386
2013-06-25,1274.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.06717395609381072,-0.0742192818967865,-0.07562898165776466,-0.1340849809067166,-2.480156473949887,0.08333333333333333,-1.652423447593143,False,,train_2009_2018,bear,107441,77152,30289,-8964.0,0.00641025641025641,-2.011261528682504,77991,97257,-19266,1.0,3.2330275446439765,44960,60902,-15942,0.8141025641025641,1.056261631399551,390647,13541.0,0.038461538461538464,-1.3247684188595765
2013-07-02,1243.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.02447448387758422,-0.09000439206598332,-0.10987044784366473,-0.14175294990618525,-0.7794699097967815,0.05128205128205128,-1.8468606392304674,False,,train_2009_2018,bear,103011,81627,21384,-8905.0,0.00641025641025641,-2.136439302438423,87590,102780,-15190,1.0,3.1993948642611376,56018,63604,-7586,0.9102564102564102,1.2953819550751664,410399,19752.0,0.08333333333333333,-1.016507348036365
2013-07-09,1245.9000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0018495085825660507,-0.02267024106300375,-0.09520695394766698,-0.12550005817768306,0.24173004834074463,0.05128205128205128,-1.8388356878148873,False,,train_2009_2018,bear,105942,82060,23882,2498.0,0.01282051282051282,-2.0467678641866525,97549,112677,-15128,1.0,3.08125631694573,60807,64720,-3913,0.9294871794871795,1.3878965972061912,431574,21175.0,0.32051282051282054,-0.6878475743903634
2013-07-16,1290.800048828125,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03603822420276348,0.037954385790292866,-0.05546606769498352,-0.06314414059862827,1.5439077895193658,0.08333333333333333,-1.5851694652559054,False,,train_2009_2018,bear,106737,64896,41841,17959.0,0.05128205128205128,-1.6808111758063426,112727,126621,-13894,1.0,2.997471494766782,56214,66927,-10713,0.8525641025641025,1.1662975176931278,440283,8709.0,0.41025641025641024,-0.5469259259047567
2013-07-23,1335.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03431974363343948,0.07159479045184636,0.04730147823044395,-0.03190486605679599,1.4163927982856503,0.10256410256410256,-1.3420749027437753,False,,train_2009_2018,bear,111993,56639,55354,13513.0,0.1282051282051282,-1.4086688138389083,111059,125351,-14292,0.9935897435897436,2.8870090601755045,49117,69521,-20404,0.7692307692307693,0.8627194905637201,434750,-5533.0,0.358974358974359,-0.6211796725209413
2013-07-30,1324.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.00831396583695243,0.025720444620385807,0.0646510340884987,-0.05232265182402551,-0.18841945652735922,0.08333333333333333,-1.4297824423523766,False,,train_2009_2018,bear,108850,56821,52029,-3325.0,0.10897435897435898,-1.4489525226864066,102399,106813,-4414,1.0,2.9886382747629083,45472,66832,-21360,0.7628205128205128,0.8238488007811117,397035,-37715.0,0.05128205128205128,-1.1801555202572258
2013-08-06,1283.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.030815746849036985,-0.03887351161944641,0.029938137913878338,-0.06811913495143429,-1.0205922212135088,0.0641025641025641,-1.6965963283031518,False,,train_2009_2018,bear,105340,70596,34744,-17285.0,0.02564102564102564,-1.7370361027993577,100446,104902,-4456,0.9935897435897436,2.886294827601058,48021,97724,-49703,0.4807692307692308,-0.03768617418700083,396062,-973.0,0.05128205128205128,-1.1792801374859145
2013-08-13,1321.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.029613467461011567,-0.002114840504626181,0.023551209477679524,-0.03322115119649183,1.2335989703798984,0.07692307692307693,-1.4740421076442976,False,,train_2009_2018,bear,100561,62573,37988,3244.0,0.038461538461538464,-1.6507517689261053,97495,104789,-7294,0.9871794871794872,2.7400552364463415,48387,101967,-53580,0.40384615384615385,-0.16102335526427788,390547,-5515.0,0.038461538461538464,-1.24614982530443
2013-08-20,1373.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03928249041186249,0.07005924862447332,0.028462287989573953,0.07711007451574536,1.5646909144743872,0.16025641025641027,-1.1656195642607414,False,,train_2009_2018,bear,104483,56067,48416,10428.0,0.09615384615384616,-1.4415790696513755,86423,98763,-12340,0.9807692307692307,2.5656135909279976,51336,106661,-55325,0.3782051282051282,-0.22136796977010306,385410,-5137.0,0.02564102564102564,-1.3067701485430132
2013-08-27,1420.5999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03459325675082803,0.07523465643932004,0.07296070663590437,0.1423287258562418,1.3594516874808957,0.28205128205128205,-0.881434528346456,False,,train_2009_2018,bear,105531,35142,70389,21973.0,0.20512820512820512,-1.0313387169445414,81581,102111,-20530,0.9358974358974359,2.3475470003228245,48785,115893,-67108,0.28846153846153844,-0.5914927808974634,384102,-1308.0,0.02564102564102564,-1.3113683447530984
2013-09-03,1412.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.0060537630112167395,0.028330074361455626,0.10037410670916813,0.1333172584726876,-0.10806858034400008,0.2692307692307692,-0.9513296348950269,False,,train_2009_2018,bear,107642,32242,75400,5011.0,0.22435897435897437,-0.9289268788898729,81562,106201,-24639,0.9294871794871795,2.217877570444405,52306,120128,-67822,0.27564102564102566,-0.6244419435864469,388584,4482.0,0.05128205128205128,-1.2304454188239848
2013-09-10,1364.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.03392353003828785,-0.039771928038148885,0.03247050105929161,0.056786430109263764,-1.0859829586459895,0.1282051282051282,-1.2713962249014077,False,,train_2009_2018,bear,100358,35578,64780,-10620.0,0.1794871794871795,-1.1106448764058832,84890,101758,-16868,0.9487179487179487,2.3082327893685832,54162,117518,-63356,0.3076923076923077,-0.5000496476655995,384164,-4420.0,0.03205128205128205,-1.2855656880502682
2013-09-17,1309.5,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.040026373845864605,-0.07259206798866857,-0.04631853231138372,-0.019174575727710863,-1.2566343312443577,0.04487179487179487,-1.6310079704078,False,,train_2009_2018,bear,96370,41590,54780,-10000.0,0.14743589743589744,-1.2796808605084256,85522,96426,-10904,0.9807692307692307,2.359578925412463,58014,112447,-54433,0.391025641025641,-0.23435773017441666,384592,428.0,0.038461538461538464,-1.2678410330374337
2013-09-24,1316.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.004963726613211206,-0.03526132720974251,-0.07363084427957589,-0.0060422960725075026,0.36915353398234435,0.04487179487179487,-1.5901983115366767,False,,train_2009_2018,bear,99035,35023,64012,9232.0,0.1794871794871795,-1.0986613833776584,83916,96807,-12891,0.967948717948718,2.2698541611457705,55458,114094,-58636,0.3333333333333333,-0.38353939881483756,378216,-6376.0,0.02564102564102564,-1.359214306911912
2013-10-01,1286.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.022796352583586588,-0.017945780832378744,-0.0892351274787535,0.0021820830226557675,-0.6153933456711514,0.03205128205128205,-1.7766191059276348,False,,train_2009_2018,bear,97777,36394,61383,-2629.0,0.1794871794871795,-1.1356006984742222,92044,101222,-9178,0.9807692307692307,2.2825876932958966,48638,117588,-68950,0.23717948717948717,-0.7315978248436797,374151,-4065.0,0.019230769230769232,-1.4155788601133785
2013-10-08,1324.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.029704472139871596,0.006230965936075306,-0.029250073402371957,0.0022706631175235525,1.2376806676832888,0.07051282051282051,-1.5263538023209506,False,,train_2009_2018,bear,97919,26363,71556,10173.0,0.23717948717948717,-0.9359064629348782,88837,105698,-16861,0.9294871794871795,2.101660747317393,47956,121511,-73555,0.19230769230769232,-0.8986049035070464,370406,-3745.0,0.00641025641025641,-1.4679318687877263
2013-10-15,1273.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.03866481880365924,-0.01010886469673411,-0.027873234058801044,-0.07290071907780948,-1.1596177781337007,0.019230769230769232,-1.8469986275914532,False,,train_2009_2018,bear,97326,44536,52790,-18766.0,0.1346153846153846,-1.2749892795846336,91615,103060,-11445,0.967948717948718,2.1499536320670143,58571,111950,-53379,0.40384615384615385,-0.24915461986554335,381727,11321.0,0.04487179487179487,-1.2849380047881378
2013-10-22,1342.5,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.05459544383346415,0.013819702086478758,0.02013677811550152,-0.05497675413778924,1.9859707842478431,0.10897435897435898,-1.3999939431787223,False,,train_2009_2018,range,105074,38476,66598,13808.0,0.21794871794871795,-1.0019348586234138,89361,109995,-20634,0.8910256410256411,1.9524466039159334,53299,114813,-61514,0.30128205128205127,-0.5316176642576695,390369,8642.0,0.09615384615384616,-1.1378351317157231
2013-10-29,1345.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.0020111368133146623,0.05671637955371178,0.04603417664998055,-0.047308816450513436,0.2088757473682877,0.11538461538461539,-1.3812746687159219,False,,train_2009_2018,bear,109627,21224,88403,21805.0,0.3333333333333333,-0.5786028717921627,90404,116664,-26260,0.8782051282051282,1.8229429247723585,47817,128344,-80527,0.16025641025641027,-1.1746366288229848,387166,-3203.0,0.07692307692307693,-1.1882988756432016
2013-11-05,1308.0,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.02765384516961078,-0.025698324022346397,-0.012233765117978246,-0.04112599999266198,-0.7699408744660265,0.05128205128205128,-1.6077927324275887,False,,train_2009_2018,bear,105007,26923,78084,-10319.0,0.28846153846153844,-0.7649261707164865,87629,116465,-28836,0.8653846153846154,1.749760534652479,54848,119912,-65064,0.26282051282051283,-0.6664043591769048,386796,-370.0,0.07692307692307693,-1.2028684911621819
2013-11-12,1271.0999755859375,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.02821102783949736,-0.05508472961315902,-0.0014925564918009115,-0.029324188174159938,-0.7631243263938395,0.019230769230769232,-1.8330260624364472,False,,train_2009_2018,bear,100760,54653,46107,-31977.0,0.08974358974358974,-1.3582057373044225,88916,109031,-20115,0.9038461538461539,1.862152388383138,63134,108804,-45670,0.5,-0.02086951393871302,403840,17044.0,0.16666666666666666,-0.9073234030760968
2013-11-19,1273.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.001809494825192548,-0.026452580723193786,-0.05147111775488822,-0.03237080211697374,0.23934094771793538,0.03205128205128205,-1.8026933415808144,False,,train_2009_2018,bear,97331,62800,34531,-11576.0,0.02564102564102564,-1.5554328117959155,85180,97592,-12412,0.9551282051282052,1.9523294149580157,66739,105842,-39103,0.5705128205128205,0.19352755366607677,397590,-6250.0,0.14743589743589744,-1.0212560475070083
2013-11-26,1241.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.025129573886041312,-0.023365550894755005,-0.07716319545461392,-0.03468116297506807,-0.6374579573762501,0.00641025641025641,-1.9816256503267065,False,,train_2009_2018,bear,93619,77658,15961,-18570.0,0.00641025641025641,-1.8748869223309612,92112,86202,5910,1.0,2.2044562118872886,63173,97319,-34146,0.5961538461538461,0.3537377739614471,394432,-3158.0,0.1282051282051282,-1.0774940825161932
2013-12-03,1221.699951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.015869238645686234,-0.04060002532666562,-0.06597863060254205,-0.07740522865092292,-0.33693525006534697,0.00641025641025641,-2.074148780167113,False,,train_2009_2018,bear,93671,83730,9941,-6020.0,0.00641025641025641,-1.952765022947743,89853,77558,12295,1.0,2.2552458992615483,60771,95365,-34594,0.5897435897435898,0.3273293316849947,386436,-7996.0,0.07692307692307693,-1.229504383383254
2013-12-10,1262.4000244140625,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,0.03331429554625687,0.016916384394234152,-0.0068444271410395,-0.00832676793867837,1.2776171409972266,0.03205128205128205,-1.8019262348503708,False,,train_2009_2018,bear,94330,78527,15803,5862.0,0.01282051282051282,-1.811266320813347,85670,75406,10264,0.9935897435897436,2.1730288369854867,60775,100001,-39226,0.5512820512820513,0.15152562471925007,377313,-9123.0,0.038461538461538464,-1.4057566876636038
2013-12-17,1231.199951171875,COMEX GC futures proxy via Yahoo Finance GC=F,Keep GC futures for COT/COMEX alignment; use licensed LBMA PM or reliable XAUUSD spot for benchmark-grade v0.2 pricing.,-0.024714886437576578,0.007776050077506813,-0.033139683079247084,-0.08290506430400368,-0.6386836438424472,0.01282051282051282,-1.9694360665297157,False,,train_2009_2018,bear,93399,79637,13762,-2041.0,0.01282051282051282,-1.8163304464600243,90760,79659,11101,0.9935897435897436,2.138353320359971,64050,102250,-38200,0.5576923076923077,0.17689498730682024,385432,8119.0,0.08333333333333333,-1.2431616431933137
